date,open,high,low,close,volume,adj_open,adj_high,adj_low,adj_close,adj_volume,100ma
2019-10-03,218.43,220.96,215.132,220.82,30352686.0,216.674008309217,219.183669257907,213.402521428277,219.044794739007,30352686.0,279.42989999999986
2019-10-02,223.06,223.58,217.93,218.96,35767257.0,221.266787041404,221.782606683032,216.178027884575,217.199747559338,35767257.0,278.69299999999987
2019-10-01,225.07,228.22,224.2,224.59,36187163.0,223.260628348466,226.385305023712,222.397622409588,222.784487140809,36187163.0,278.05809999999985
2019-09-30,220.9,224.58,220.79,223.97,26318583.0,219.12415160695,222.774567532317,219.015035913528,222.169471414253,26318583.0,277.31599999999986
2019-09-27,220.54,220.96,217.2814,218.82,25361285.0,218.767045701207,219.183669257907,215.534642077729,217.060873040438,25361285.0,276.3736999999999
2019-09-26,220.0,220.94,218.83,219.89,19088312.0,218.231386842594,219.163830040921,217.070792648931,218.122271149172,19088312.0,275.3695999999998
2019-09-25,218.55,221.5,217.1402,221.03,22481006.0,216.793043611131,219.71932811652,215.39457720581,219.253106517357,22481006.0,274.34369999999984
2019-09-24,221.03,222.49,217.19,217.68,31434367.0,219.253106517357,220.701369357312,215.443976856104,215.930037672253,31434367.0,273.33049999999986
2019-09-23,218.95,219.84,217.65,218.72,19419648.0,217.189827950845,218.072673106708,215.900278846775,216.961676955509,19419648.0,272.26819999999987
2019-09-20,221.38,222.56,217.473,217.73,57977094.0,219.600292814606,220.770806616762,215.724701776452,215.979635714718,57977094.0,271.1967999999999
2019-09-19,222.01,223.76,220.37,220.96,22187876.0,220.225228149655,221.961159635903,218.598412356829,219.183669257907,22187876.0,270.13439999999986
2019-09-18,221.06,222.85,219.44,222.77,25643093.0,219.282865342835,221.058475263054,217.675888766994,220.979118395112,25643093.0,269.1659999999998
2019-09-17,219.96,220.82,219.12,220.7,18386468.0,218.191708408622,219.044794739007,217.358461295223,218.925759437093,18386468.0,268.15749999999986
2019-09-16,217.73,220.13,217.56,219.9,21158141.0,215.979635714718,218.360341753001,215.811002370339,218.132190757665,21158141.0,267.1561999999999
2019-09-13,220.0,220.79,217.02,218.75,39763296.0,218.231386842594,219.015035913528,215.275343511726,216.991435780988,39763296.0,266.0915999999999
2019-09-12,224.8,226.42,222.86,223.085,32226669.0,222.992798919159,224.599775495,221.068394871547,221.291586062636,32226669.0,265.10794999999985
2019-09-11,218.07,223.71,217.73,223.59,44289646.0,216.316902403474,221.911561593439,215.979635714718,221.792526291525,44289646.0,264.1553499999999
2019-09-10,213.86,216.78,211.71,216.7,31777931.0,212.140747227987,215.037272907897,210.008031402025,214.957916039955,31777931.0,263.2357499999999
2019-09-09,214.84,216.44,211.07,214.17,27309401.0,213.112868860285,214.700006219141,209.373176458483,212.448255091265,27309401.0,262.2823499999999
2019-09-06,214.05,214.42,212.51,213.26,19362294.0,212.329219789351,212.696245303586,210.801600081452,211.545570718416,19362294.0,261.17624999999987
2019-09-05,212.0,213.97,211.51,213.28,23946984.0,210.295700048317,212.249862921408,209.809639232168,211.565409935402,23946984.0,260.0656499999999
2019-09-04,208.39,209.48,207.32,209.19,19216820.0,206.7147213824,207.79595870812,205.653323273666,207.508290061828,19216820.0,258.98064999999986
2019-09-03,206.43,206.98,204.22,205.7,20059574.0,204.770478117803,205.316056584909,202.578244640884,204.046346697825,20059574.0,257.9481499999999
2019-08-30,210.16,210.45,207.2,208.74,21162561.0,208.470492085634,208.758160731926,205.534287971752,207.06190767965,21162561.0,256.85244999999986
2019-08-29,208.5,209.32,206.655,209.01,21007652.0,206.823837075822,207.637244972235,204.993669308892,207.329737108957,21007652.0,255.75024999999988
2019-08-28,204.1,205.72,203.32,205.53,15957632.0,202.45920933897,204.066185914811,201.685479876528,203.877713353447,15957632.0,254.62854999999985
2019-08-27,207.86,208.55,203.53,204.16,25897344.0,206.18898213228,206.873435118286,201.893791654878,202.518726989927,25897344.0,253.50444999999985
2019-08-26,205.86,207.19,205.0573,206.49,26066130.0,204.20506043371,205.524368363259,203.40881345999,204.82999576876,26066130.0,252.38204999999988
2019-08-23,209.43,212.051,201.0,202.64,46882843.0,207.746360665656,210.346290051631,199.384130706188,201.010946499014,46882843.0,251.25604999999985
2019-08-22,213.19,214.435,210.75,212.46,22267819.0,211.476133458966,212.711124716325,209.055748986712,210.752002038988,22267819.0,250.26724999999985
2019-08-21,212.99,213.65,211.6032,212.64,21564747.0,211.277741289109,211.932435449637,209.902089983321,210.930554991859,21564747.0,249.26684999999983
2019-08-20,210.88,213.35,210.32,210.36,26919529.0,209.184703897119,211.634847194851,208.629205821519,208.668884255491,26919529.0,248.20084999999983
2019-08-19,210.62,212.7307,210.025,210.35,24431915.0,208.926794076305,211.02052584089,208.33657737098,208.658964646998,24431915.0,247.2010499999998
2019-08-16,204.28,207.16,203.84,206.5,28813624.0,202.637762291841,205.49460953778,202.201299518156,204.839915377253,28813624.0,246.1697499999998
2019-08-15,203.46,205.14,199.67,201.74,27883363.0,201.824354395428,203.490848622226,198.064822776639,200.118181734658,27883363.0,245.15524999999982
2019-08-14,203.16,206.44,202.5869,202.75,36547443.0,201.526766140642,204.780397726295,200.958273377917,201.120062192436,36547443.0,244.19884999999985
2019-08-13,201.02,212.14,200.83,208.97,47539786.0,199.403969923173,210.434574567217,199.215497361809,207.290058674985,47539786.0,243.29054999999985
2019-08-12,201.02,212.14,200.83,200.48,22481889.0,199.403969923173,210.434574567217,199.215497361809,198.86831106456,22481889.0,242.32104999999984
2019-08-09,201.3,202.76,199.29,200.99,24619746.0,199.681718960973,201.129981800928,197.687877653911,199.374211097695,24619746.0,241.32744999999989
2019-08-08,200.2,203.53,199.39,203.43,27009523.0,197.83887971461,201.129606335238,197.038432698782,201.030785716,27009523.0,240.42524999999986
2019-08-07,195.41,199.56,193.82,199.04,33364400.0,193.105372053107,197.206427751487,191.534124207222,196.692560531449,33364400.0,239.5004499999999
2019-08-06,196.31,198.067,194.04,197.0,35824787.0,193.99475762625,195.731035906262,191.751529569545,194.676619898992,35824787.0,238.5724499999999
2019-08-05,197.99,198.649,192.58,193.34,52392969.0,195.654944029449,196.306171910228,190.30874852867,191.059785234879,52392969.0,237.6067499999999
2019-08-02,205.53,206.43,201.63,204.02,40862122.0,203.106018719999,203.995404293142,199.252014569715,201.613827369505,40862122.0,236.80424999999988
2019-08-01,213.9,218.03,206.7435,208.43,54017922.0,211.377304550226,215.458596124758,204.305206934453,205.971816677903,54017922.0,236.0485499999999
2019-07-31,216.42,221.37,211.3,213.04,69281361.0,213.867584155025,218.759204807309,208.807968450036,210.527447224778,69281361.0,235.3845499999999
2019-07-30,208.76,210.16,207.31,208.78,33935718.0,206.297924721389,207.681413390722,204.865025742437,206.317688845237,33935718.0,234.6721499999999
2019-07-29,208.46,210.64,208.44,209.68,21673389.0,206.001462863675,208.155752363065,205.981698739827,207.207074418379,21673389.0,233.97154999999987
2019-07-26,207.48,209.73,207.14,207.74,17618874.0,205.033020795142,207.256484727998,204.697030689732,205.289954405161,17618874.0,233.2448499999999
2019-07-25,208.89,209.24,206.73,207.02,13909562.0,206.426391526398,206.772263693732,204.291866150856,204.578445946647,13909562.0,232.5164499999999
2019-07-24,207.67,209.15,207.17,208.67,14991567.0,205.220779971694,206.683325136417,204.726676875504,206.208986164075,14991567.0,231.85164999999986
2019-07-23,208.46,208.91,207.29,208.84,18355210.0,206.001462863675,206.446155650246,204.845261618589,206.376981216779,18355210.0,231.22544999999988
2019-07-22,203.65,207.23,203.61,207.22,22277932.0,201.248191078324,204.785969247047,201.208662830629,204.776087185123,22277932.0,230.58994999999987
2019-07-19,205.79,206.5,202.36,202.59,20929307.0,203.362952330018,204.064578726609,199.973405090153,200.2006925144,20929307.0,229.93104999999989
2019-07-18,204.0,205.88,203.7,205.66,18582161.0,201.594063245657,203.451890887333,201.297601387943,203.234485525009,18582161.0,229.3184499999999
2019-07-17,204.05,205.0915,203.27,203.35,14107450.0,201.643473555276,202.67269030464,200.872672725219,200.95172922061,14107450.0,228.6448499999999
2019-07-16,204.59,206.11,203.5,204.5,16866816.0,202.177104899162,203.67917831158,201.099960149467,202.088166341847,16866816.0,228.03404999999987
2019-07-15,204.09,205.87,204.0,205.21,16947420.0,201.683001802971,203.442008825409,201.594063245657,202.789792738438,16947420.0,227.46874999999986
2019-07-12,202.45,204.0,202.2,203.3,17595212.0,200.062343647467,201.594063245657,199.815292099372,200.902318910991,17595212.0,226.90724999999983
2019-07-11,203.31,204.39,201.71,201.75,20191842.0,200.912200972914,201.979463660685,199.331071065105,199.3705993128,20191842.0,226.28314999999984
2019-07-10,201.85,203.73,201.56,203.23,17897138.0,199.469419932039,201.327247573714,199.182840136248,200.833144477524,17897138.0,225.64294999999984
2019-07-09,199.2,201.51,198.81,201.24,20578015.0,196.85067352223,199.133429826629,196.465273107201,198.866614154686,20578015.0,224.97694999999985
2019-07-08,200.81,201.4,198.41,200.02,25338628.0,198.441685491963,199.024727145467,196.069990630249,197.661002599982,25338628.0,224.33424999999986
2019-07-05,203.35,205.08,202.9,204.23,17265518.0,200.95172922061,202.661325933428,200.507036434038,201.821350669905,17265518.0,223.71284999999986
2019-07-03,203.28,204.44,202.6901,204.41,11362045.0,200.882554787143,202.028873970304,200.299611954258,201.999227784533,11362045.0,223.13914999999986
2019-07-02,201.41,203.1323,201.36,202.73,16935217.0,199.034609207391,200.736596732528,198.985198897772,200.339041381334,16935217.0,222.54634999999988
2019-07-01,203.17,204.49,200.65,201.55,27316739.0,200.773852105981,202.078284279924,198.283572501182,199.172958074324,27316739.0,221.92994999999988
2019-06-28,198.68,199.495,197.05,197.92,31110642.0,196.336806302192,197.142194348982,194.726030208611,195.585769595982,31110642.0,221.24624999999986
2019-06-27,200.29,201.57,199.57,199.74,20899717.0,197.927818271925,199.192722198172,197.216309813411,197.384304866115,20899717.0,220.5726499999999
2019-06-26,197.77,200.99,197.35,199.8,26067512.0,195.437538667125,198.619562606591,195.022492066326,197.443597237658,26067512.0,219.91304999999988
2019-06-25,198.43,199.26,195.29,195.57,21070334.0,196.089754754097,196.909965893773,192.986787310021,193.263485043888,21070334.0,219.2423499999999
2019-06-24,198.54,200.16,198.17,198.58,18220421.0,196.198457435259,197.799351466915,195.832821144078,196.237985682954,18220421.0,218.5834499999999
2019-06-21,198.8,200.85,198.15,198.78,47800589.0,196.455391045278,198.481213739658,195.81305702023,196.43562692143,47800589.0,217.9516499999999
2019-06-20,200.37,200.61,198.03,199.46,21513988.0,198.006874767315,198.244044253487,195.694472277144,197.107607132249,21513988.0,217.3242499999999
2019-06-19,199.68,199.88,197.31,197.87,21124235.0,197.325012494572,197.522653733049,194.98296381863,195.536359286363,21124235.0,216.70154999999988
2019-06-18,196.05,200.29,195.21,198.45,26551004.0,193.737824016231,197.927818271925,192.907730814631,196.109518877944,26551004.0,216.09174999999988
2019-06-17,192.9,194.96,192.17,193.89,14669144.0,190.624974510232,192.660679266536,189.903583989794,191.603298640688,14669144.0,215.45824999999985
2019-06-14,191.545,193.5863,190.3,192.74,18761474.0,189.285955119556,191.303180420062,188.055638410042,190.466861519451,18761474.0,214.81434999999988
2019-06-13,194.7,196.79,193.6,194.15,21674625.0,192.403745656517,194.469096598592,191.316718844898,191.860232250707,21674625.0,214.18084999999988
2019-06-12,193.95,195.97,193.385,194.19,18253189.0,191.662591012231,193.65876752084,191.104254513536,191.899760498403,18253189.0,213.56454999999988
2019-06-11,194.86,196.0,193.6,194.81,26932882.0,192.561858647298,193.688413706612,191.316718844898,192.512448337679,26932882.0,213.0250499999999
2019-06-10,191.81,195.37,191.62,192.58,26220851.0,189.547829760537,193.065843805412,189.360070583984,190.30874852867,26220851.0,212.51824999999994
2019-06-07,186.51,191.92,185.77,190.15,30684393.0,184.310336940919,189.656532441698,183.579064358557,187.907407481185,30684393.0,211.98684999999995
2019-06-06,183.08,185.47,182.1489,185.22,22526311.0,180.920789701053,183.282602500843,180.000670915328,183.035550952748,22526311.0,211.34854999999996
2019-06-05,184.28,184.99,181.14,182.54,29773427.0,182.10663713191,182.8082635285,179.003669687835,180.387158357168,29773427.0,210.70814999999996
2019-06-04,175.44,179.83,174.52,179.64,30967961.0,173.370894391265,177.709119575816,172.461744694275,177.521360399264,30967961.0,210.06874999999994
2019-06-03,175.6,177.92,170.27,173.3,40396069.0,173.529007382046,175.821645748369,168.261868376657,171.25613313957,40396069.0,209.3699499999999
2019-05-31,176.23,177.99,174.99,175.07,27043584.0,174.151577283246,175.890820181836,172.926201604694,173.005258100084,27043584.0,208.72104999999993
2019-05-30,177.95,179.23,176.67,178.3,21218412.0,175.85129193414,177.116195860388,174.586388007893,176.197164101474,21218412.0,208.09894999999995
2019-05-29,176.42,179.35,176.0,177.38,28481165.0,174.339336459798,177.234780603473,173.924289858998,175.288014404484,28481165.0,207.50864999999993
2019-05-28,178.92,180.59,177.91,178.23,27948160.0,176.80985194075,178.460156282025,175.811763686445,176.127989668007,27948160.0,206.93814999999995
2019-05-24,180.2,182.14,178.62,178.97,23714686.0,178.074755866997,179.991875880216,176.513390083036,176.859262250369,23714686.0,206.38414999999998
2019-05-23,179.8,180.54,177.81,179.66,36529736.0,177.679473390045,178.410745972406,175.712943067207,177.541124523111,36529736.0,205.82754999999997
2019-05-22,184.66,185.71,182.55,182.78,29748556.0,182.482155485015,183.519771987015,180.397040419092,180.624327843339,29748556.0,205.29664999999997
2019-05-21,185.22,188.0,184.7,186.6,28364848.0,183.035550952748,185.782764167566,182.52168373271,184.399275498233,28364848.0,204.80054999999996
2019-05-20,183.52,184.349,180.2839,183.09,38612290.0,181.355600425701,182.174823359184,178.157666366538,180.930671762977,38612290.0,204.33054999999996
2019-05-17,186.93,190.9,186.76,189.0,32879090.0,184.725383541719,188.64856212547,184.557388489014,186.770970359947,32879090.0,203.95024999999998
2019-05-16,189.91,192.4689,188.84,190.08,33031364.0,187.670237995013,190.198958820696,186.612857369166,187.838233047718,33031364.0,203.60705
2019-05-15,186.27,191.75,186.02,190.92,26544718.0,184.073167454748,189.488537388994,183.826115906653,188.668326249318,26544718.0,203.24564999999996
2019-05-14,186.41,189.7,185.41,188.66,36529677.0,184.211516321681,187.462714694613,183.2233101293,186.434980254537,36529677.0,202.86214999999996
2019-05-13,187.71,189.48,182.85,185.72,57430623.0,185.496184371776,187.24530933229,180.693502276806,183.529654048938,57430623.0,202.51115
2019-05-10,197.419,198.85,192.77,197.18,41208712.0,195.0906782936,196.504801354897,190.496507705222,194.854497013621,41208712.0,202.29335
2019-05-09,200.4,201.68,196.66,200.72,34908607.0,197.276815287812,198.536866802625,193.59510226797,197.591828166515,34908607.0,202.05465
2019-05-08,201.9,205.34,201.75,202.9,26339504.0,198.753438156733,202.139826602791,198.605775869841,199.73785340268,26339504.0,201.84395
2019-05-07,205.88,207.4175,200.825,202.86,38763698.0,202.671410835603,204.184949276246,197.69519176734,199.698476792842,38763698.0,201.68435000000002
2019-05-06,204.29,208.84,203.5,208.48,32443113.0,201.106190594547,205.585279963606,200.328502550248,205.230890475065,32443113.0,201.57025000000002
2019-05-03,210.89,211.84,210.23,211.75,20892378.0,207.603331217798,208.538525701448,206.953617155473,208.449928329312,20892378.0,201.47745000000003
2019-05-02,209.84,212.65,208.13,209.15,31996324.0,206.569695209553,209.335902050665,204.886345138984,205.89044868985,31996324.0,201.39215000000004
2019-05-01,209.88,215.31,209.23,210.52,64827328.0,206.609071819391,211.954446604884,205.969201909526,207.239097576797,64827328.0,201.31015000000002
2019-04-30,203.06,203.4,199.11,200.67,46534923.0,199.895359842032,200.230061025654,196.00691962054,197.542607404218,46534923.0,201.13955
2019-04-29,204.4,205.97,203.86,204.61,22204716.0,201.214476271601,202.760008207738,200.682892038789,201.42120347325,22204716.0,200.97605000000004
2019-04-26,204.9,205.0,202.12,204.3,18649102.0,201.706683894574,201.805125419169,198.970009510841,201.116034747006,18649102.0,200.79135000000002
2019-04-25,206.83,207.76,205.12,205.28,18543206.0,203.606605319252,204.522111497983,201.923255248683,202.080761688034,18543206.0,200.63715
2019-04-24,207.36,208.48,207.05,207.16,17540609.0,204.128345399604,205.230890475065,203.823176673361,203.931462350415,17540609.0,200.50975
2019-04-23,204.43,207.75,203.9,207.48,23322991.0,201.244008728979,204.512267345524,200.722268648627,204.246475229118,23322991.0,200.39704999999998
2019-04-22,202.83,204.94,202.34,204.53,19439545.0,199.668944335464,201.746060504412,199.18658086495,201.342450253574,19439545.0,200.21149999999997
2019-04-18,203.12,204.15,202.52,203.86,24195766.0,199.954424756788,200.968372460114,199.36377560922,200.682892038789,24195766.0,200.0142
2019-04-17,199.54,203.38,198.61,203.13,28906780.0,196.430218176298,200.210372720735,195.514711997567,199.964268909248,28906780.0,199.87849999999997
2019-04-16,199.46,201.37,198.56,199.25,25696385.0,196.351464956622,198.231698076381,195.465491235269,196.144737754973,25696385.0,199.7293
2019-04-15,198.58,199.85,198.01,199.23,17536646.0,195.485179540188,196.735386902541,194.924062849998,196.125049450054,17536646.0,199.58900000000003
2019-04-12,199.2,200.14,196.21,198.87,27760668.0,196.095516992675,197.020867323866,193.152115407294,195.770659961513,27760668.0,199.44490000000002
2019-04-11,200.85,201.0,198.4431,198.95,20900808.0,197.719802148488,197.86746443538,195.350413093018,195.849413181189,20900808.0,199.34250000000003
2019-04-10,198.68,200.74,198.18,200.62,21695288.0,195.583621064783,197.611516471434,195.091413441809,197.49338664192,21695288.0,199.29170000000002
2019-04-09,200.32,202.85,199.23,199.5,35768237.0,197.198062068136,199.688632640383,196.125049450054,196.39084156646,35768237.0,199.1993
2019-04-08,196.42,200.23,196.34,200.1,25881697.0,193.358842608942,197.109464696001,193.280089389267,196.981490714028,25881697.0,199.1102
2019-04-05,196.45,197.1,195.93,197.0,18526644.0,193.388375066321,194.028244976186,192.876479138428,193.929803451592,18526644.0,199.0249
2019-04-04,194.79,196.37,193.14,195.69,19114275.0,191.754245758049,193.309621846645,190.129960602236,192.640219479401,19114275.0,198.9402
2019-04-03,193.25,196.5,193.15,195.35,23271830.0,190.23824627929,193.437595828618,190.139804754695,192.305518295779,23271830.0,198.82879999999997
2019-04-02,191.09,194.46,191.05,194.02,22765732.0,188.111909348044,191.429388726886,188.072532738206,190.996246018669,22765732.0,198.74259999999998
2019-04-01,191.64,191.68,188.38,191.24,27861964.0,188.653337733315,188.692714343153,185.444144031527,188.259571634936,27861964.0,198.53040000000001
2019-03-29,189.83,190.08,188.54,189.95,23563961.0,186.871546138151,187.117649949637,185.601650470879,186.989675967664,23563961.0,198.3035
2019-03-28,188.95,189.559,187.53,188.72,20780363.0,186.005260721717,186.604769606499,184.607391072472,185.778845215149,20780363.0,198.08710000000002
2019-03-27,188.75,189.76,186.55,188.47,29848427.0,185.808377672528,186.802637070934,183.642664131444,185.532741403662,29848427.0,197.86830000000006
2019-03-26,191.664,192.88,184.58,186.79,49800538.0,188.676963699218,189.874012638289,181.703366096928,183.878923790471,49800538.0,197.67120000000006
2019-03-25,191.51,191.98,186.6,188.74,43845293.0,188.525363751342,188.988038916937,183.691884893741,185.798533520068,43845293.0,197.54120000000006
2019-03-22,195.34,197.69,190.78,191.05,42407666.0,192.295674143319,194.609049971295,187.8067406218,188.072532738206,42407666.0,197.42420000000004
2019-03-21,190.02,196.33,189.81,195.09,51034237.0,187.058585034881,193.270245236807,186.851857833232,192.049570331833,51034237.0,197.28540000000004
2019-03-20,186.23,189.49,184.73,188.16,31035231.0,183.327651252741,186.536844954529,181.85102838382,185.227572677419,31035231.0,197.16220000000004
2019-03-19,188.35,188.99,185.92,186.53,31646369.0,185.414611574149,186.044637331555,183.022482526497,183.622975826525,31646369.0,197.01760000000002
2019-03-18,185.8,188.39,185.79,188.02,26219832.0,182.904352696983,185.453988183987,182.894508544524,185.089754542986,26219832.0,196.86350000000002
2019-03-15,184.85,187.33,183.74,186.12,39042912.0,181.969158213334,184.410508023283,180.876457290332,183.219365575687,39042912.0,196.7343
2019-03-14,183.9,184.1,182.56,183.73,23579508.0,181.033963729684,181.230846778873,179.714847300115,180.866613137873,23579508.0,196.6016
2019-03-13,182.25,183.3,180.92,181.71,31032524.0,179.409678573871,180.443314582116,178.100406296761,178.87809434106,31032524.0,196.4853
2019-03-12,180.0,182.67,179.37,180.91,32467584.0,177.19474427049,179.823132977169,176.574562665543,178.090562144302,32467584.0,196.25419999999997
2019-03-11,175.49,179.12,175.35,178.9,32011034.0,172.755031511268,176.328458854056,172.617213376836,176.111887499948,32011034.0,195.9589
2019-03-08,170.32,173.07,169.5,172.91,23999358.0,167.665604689721,170.372746616076,166.858384188045,170.215240176725,23999358.0,195.55759999999998
2019-03-07,173.87,174.44,172.02,172.5,24796374.0,171.160278812834,171.721395503024,169.339110607832,169.811629925886,24796374.0,195.1948
2019-03-06,174.67,175.49,173.94,174.52,20810384.0,171.947811009592,172.755031511268,171.22918788005,171.800148722699,20810384.0,194.8432
2019-03-05,175.94,176.0,174.54,175.53,19737419.0,173.198018371944,173.257083286701,171.819837027618,172.794408121106,19737419.0,194.52109999999996
2019-03-04,175.69,177.75,173.97,175.85,27436203.0,172.951914560458,174.979809967109,171.258720337429,173.109420999809,27436203.0,194.20939999999996
2019-03-01,174.28,175.15,172.89,174.97,25886167.0,171.563889063672,172.420330327646,170.195551871806,172.243135583376,25886167.0,193.87239999999997
2019-02-28,174.32,174.91,172.92,173.15,28215416.0,171.60326567351,172.184070668619,170.225084329184,170.451499835752,28215416.0,193.5155
2019-02-27,173.21,175.0,172.73,174.87,27835389.0,170.510564750509,172.272668040754,170.038045432454,172.144694058781,27835389.0,193.19199999999998
2019-02-26,173.71,175.3,173.1732,174.33,17070211.0,171.002772373482,172.567992614538,170.474338269458,171.61310982597,17070211.0,192.90939999999998
2019-02-25,174.16,175.87,173.95,174.23,21873358.0,171.445759234158,173.129109304728,171.23903203251,171.514668301375,21873358.0,192.59509999999997
2019-02-22,171.58,173.0,171.38,172.97,18913154.0,168.905967899615,170.30383754886,168.709084850425,170.274305091481,18913154.0,192.2913
2019-02-21,171.8,172.37,170.3,171.06,17249670.0,169.122539253723,169.683655943913,167.645916384802,168.394071971722,17249670.0,191.95690000000002
2019-02-20,171.19,173.32,170.99,172.03,26114362.0,168.522045953695,170.618850427563,168.325162904506,169.348954760291,26114362.0,191.62510000000003
2019-02-19,169.71,171.44,169.49,170.93,18972826.0,167.065111389694,168.768149765182,166.848540035585,168.266097989749,18972826.0,191.30140000000003
2019-02-15,171.25,171.7,169.75,170.42,24626814.0,168.581110868452,169.024097729128,167.104487999531,167.764046214316,24626814.0,190.9881
2019-02-14,169.71,171.2615,169.38,170.8,21835747.0,167.065111389694,168.592431643781,166.740254358531,168.138124007776,21835747.0,190.6638
2019-02-13,171.39,172.48,169.92,170.18,22490233.0,168.718929002885,169.791941620967,167.271838591342,167.527786555289,22490233.0,190.3532
2019-02-12,170.1,171.0,169.7,170.89,22283523.0,167.449033335613,168.335007056965,167.055267237234,168.226721379911,22283523.0,190.06189999999998
2019-02-11,171.05,171.21,169.25,169.43,20993425.0,168.384227819263,168.541734258614,166.612280376558,166.789475120828,20993425.0,189.7139
2019-02-08,168.99,170.66,168.42,170.41,23819966.0,166.356332412612,168.000305873343,165.795215722422,167.754202061857,23819966.0,189.3739
2019-02-07,172.4,173.94,170.34,170.94,31741690.0,168.988427505463,170.497952901973,166.969192234806,167.557319012667,31741690.0,189.05599999999998
2019-02-06,174.65,175.57,172.8531,174.24,28239591.0,171.193902922443,172.095697315163,169.432561243878,170.792016290904,28239591.0,188.7829
2019-02-05,172.86,175.08,172.3501,174.18,36101628.0,169.439324701823,171.61539377991,168.939514961771,170.733203613118,36101628.0,188.54550000000003
2019-02-04,167.41,171.655,167.28,171.25,31495582.0,164.09717313625,168.258170089619,163.969745667714,167.861184514562,31495582.0,188.2606
2019-02-01,166.96,168.98,165.93,166.52,32668138.0,163.656078052854,165.636104871654,162.646460417526,163.224785082423,32668138.0,187.92780000000002
2019-01-31,166.11,169.0,164.56,166.44,40739649.0,162.822898450884,165.655709097583,161.303570941409,163.146368178708,40739649.0,187.6365
2019-01-30,163.25,166.15,160.23,165.25,61109780.0,160.019494143079,162.862106902742,157.059256027844,161.97991673595,61109780.0,187.3032
2019-01-29,156.25,158.13,154.11,154.68,41587239.0,153.158015068031,155.00081230533,151.060362893659,151.619083332628,41587239.0,186.8622
2019-01-28,155.79,156.33,153.66,156.3,26192058.0,152.707117871671,153.236431971746,150.619267810263,153.207025632853,26192058.0,186.43060000000003
2019-01-25,155.48,158.13,154.32,157.76,33547893.0,152.403252369776,155.00081230533,151.266207265911,154.638134125649,33547893.0,186.0295
2019-01-24,154.11,154.48,151.74,152.7,25441549.0,151.060362893659,151.423041073341,148.737262121108,149.678264965686,25441549.0,185.572
2019-01-23,154.15,155.14,151.7,153.92,23130570.0,151.099571345517,152.069980528988,148.69805366925,150.874122747337,23130570.0,185.1723
2019-01-22,156.41,156.73,152.62,153.3,30393970.0,153.314848875461,153.62851649032,149.599848061971,150.266391743547,30393970.0,184.77789999999996
2019-01-18,157.5,157.88,155.9806,156.82,33751023.0,154.383279188575,154.755759481221,152.893946144771,153.716735506999,33751023.0,184.40459999999996
2019-01-17,154.2,157.66,153.26,155.86,29821160.0,151.148581910339,154.540112996005,150.227183291689,152.775732662421,29821160.0,184.02129999999997
2019-01-16,153.08,155.88,153.0,154.94,30569706.0,150.050745258331,152.79533688835,149.972328354616,151.873938269701,30569706.0,183.62259999999995
2019-01-15,150.27,153.39,150.05,153.07,28710324.0,147.296351515348,150.354610760226,147.080705030132,150.040943145367,28710324.0,183.22749999999994
2019-01-14,150.85,151.27,149.22,150.0,32439186.0,147.86487406728,148.276562811783,146.26712965409,147.03169446531,32439186.0,182.8259999999999
2019-01-11,152.88,153.7,151.51,152.29,27023241.0,149.854702999044,150.658476262121,148.511813522927,149.276378334147,27023241.0,182.49669999999992
2019-01-10,152.5,153.97,150.86,153.8,35780670.0,149.482222706398,150.923133312158,147.874676180244,150.756497391764,35780670.0,182.2092999999999
2019-01-09,151.29,154.53,149.63,153.31,45099081.0,148.296167037712,151.472051638162,146.669016285629,150.276193856511,45099081.0,181.9459999999999
2019-01-08,149.56,151.82,148.52,150.75,41025314.0,146.600401494878,148.815679024822,145.580981746586,147.766852937636,41025314.0,181.72049999999993
2019-01-07,148.7,148.83,145.9,147.93,54777764.0,145.757419779944,145.884847248481,143.012828149925,145.002657081689,54777764.0,181.44909999999993
2019-01-04,144.53,148.5499,143.8,148.26,58607070.0,141.669938673808,145.610290064349,140.95438442741,145.326126809512,58607070.0,181.1486999999999
2019-01-03,143.98,145.72,142.0,142.19,91312195.0,141.130822460769,142.836390116566,139.190004093827,139.376244240149,91312195.0,180.7967999999999
2019-01-02,154.89,158.85,154.23,157.92,37039737.0,151.824927704879,155.706564438763,151.177988249232,154.794967933078,37039737.0,180.59369999999987
2018-12-31,158.53,159.36,156.48,157.74,35003466.0,155.392896823904,156.206472199945,153.383463666211,154.61852989972,35003466.0,180.38139999999987
2018-12-28,157.5,158.52,154.55,156.23,42291424.0,154.383279188575,155.38309471094,151.491655864091,153.138410842102,42291424.0,180.14709999999988
2018-12-27,155.84,156.77,150.07,156.15,53117065.0,152.756128436493,153.667724942178,147.10030925606,153.059993938388,53117065.0,179.8807999999999
2018-12-26,148.3,157.23,146.72,157.17,58582544.0,145.36533526137,154.118622138538,143.816601413002,154.059809460752,58582544.0,179.58649999999992
2018-12-24,148.15,151.55,146.59,146.83,37169232.0,145.218303566904,148.551021974785,143.689173944465,143.92442465561,37169232.0,179.22389999999993
2018-12-21,156.86,158.16,149.63,150.73,95744384.0,153.755943958857,155.030218644223,146.669016285629,147.747248711708,95744384.0,178.84119999999993
